sensitive_tool_count,max_time_gap,min_time_gap,avg_time_gap,session_length,unique_tool_count,label
1,5.516693060680244,1.8193958774494843,4.1295709120402675,7,3,0
1,0.5858401673308723,0.10125737895396104,0.3400761631664358,4,4,0
3,5.007633075975985,0.48316086700398986,2.515860663531014,6,5,1
4,5.7150570243773435,1.060558445006324,2.8255354279662632,7,7,0
1,4.249084223179463,1.3422289820016886,2.8043017002772923,4,3,0
1,2.0630964521883595,1.766604040899601,1.9148502465439803,3,3,0
4,5.630873571215224,0.2996331613424049,2.068920513031049,7,7,0
3,4.283936208406009,0.8841291994833129,2.605879305773484,7,6,0
4,3.1254280251498434,0.34795030740568667,1.7427824476716143,7,7,1
1,4.297054786410046,3.826073973836693,4.06156438012337,3,2,0
1,5.962423308818623,2.6661322037972495,4.561192100728127,8,5,0
4,3.799552123948976,0.3626305928711999,2.181959695285482,5,4,0
1,4.946892063696493,0.11327744153934294,1.7122650948836586,8,4,0
3,5.936734787339392,0.7836427900633207,3.0425076921449388,8,6,1
3,4.141995840028322,0.5700936588627955,2.8761543617219787,4,4,0
3,5.445131803423549,0.6758654304895315,2.2088194504671845,6,5,1
4,5.898600271477214,0.11963649039085635,3.5832947320918924,6,5,1
3,5.491891224384439,0.2075425257863665,3.062696428824655,8,5,1
3,5.947569859443694,2.1070665779388453,3.4385379664156503,6,6,1
5,5.958831252853888,0.49471333965070385,3.5577259203278015,8,6,0
4,5.409826137480074,0.20101584588891344,2.4175274196516905,8,7,1
3,5.073832068340975,0.6028290502061671,3.0950290732790275,4,4,0
4,5.640386815899686,0.3297388580894156,2.3550993456002938,7,6,1
5,5.8897305565993765,2.2463329020377905,3.997944524558027,7,4,0
3,5.85037063031479,0.5651492988017521,2.9843877728368144,8,5,1
3,5.2799891857729095,0.648508119446004,2.881478081459181,6,5,1
1,4.876053408761742,0.35089660263371736,2.61347500569773,3,2,0
2,5.64397730761039,1.5606970309008088,3.6640724295257567,5,5,0
0,4.399617062346286,2.874862477098893,3.6372397697225893,3,3,0
1,5.473402792305924,1.7972102484794361,3.0948017447860314,6,4,0
3,5.8691134853378175,0.8563271112891616,2.407670533878048,6,5,0
1,1.574976251235551,1.4620483419973802,1.5185122966164655,3,3,0
1,0.8844762138634721,0.8844762138634721,0.8844762138634721,2,2,0
3,4.996827175525742,0.18118353738486306,1.8066011508894477,5,4,0
4,5.685914441254668,0.9609013320506411,3.2402804963958,7,7,1
3,2.6809598325841666,1.5874564552160995,2.134208143900133,3,2,0
4,4.51511346255698,1.3026552851430004,3.00367750736879,4,4,0
3,4.161742335533366,1.72613187322662,2.9342791326741753,7,5,1
4,5.438358588424114,0.20116006439884074,2.522356874442379,5,4,0
2,4.355331747143872,0.7479639521188076,2.5516478496313395,3,2,0
3,5.3203708762824755,0.21976741456620247,2.455637726546647,6,6,0
5,5.755866950120502,0.10861705942462041,2.71478794227587,8,5,0
1,4.35319652787266,2.606607197835218,3.479901862853939,3,3,0
3,5.767858526477789,2.205636280528684,3.5603676555978474,6,6,1
4,5.749260594087601,0.19694510675521792,1.9601588987550307,8,7,0
1,5.517400385187922,0.6714514890017629,2.578965181039526,5,4,0
2,2.1108042780238856,0.8007966969289623,1.469395694410361,4,4,0
6,5.954316039953495,1.0855226090405314,4.193576459603792,8,6,0
3,5.886158914867923,1.0693366934262685,4.061321744153776,8,6,1
4,4.590446372088808,0.28579631295405095,3.409527361446262,7,6,1
3,5.073155495286824,0.3072640876835212,2.089235058608415,7,6,1
2,4.228156480896006,4.228156480896006,4.228156480896006,2,2,0
3,5.983584191696275,1.0286432272924155,3.8858817059016624,6,6,1
1,4.658092596822542,1.2579909309321293,2.650614727548923,5,3,0
0,4.79995061902444,4.79995061902444,4.79995061902444,2,2,0
3,5.45720743015016,0.8459196755204282,2.9981861444793863,8,6,1
1,4.761165991432936,0.6273602422768987,2.301551246843177,6,4,0
3,5.957236137975995,2.0923207758126012,3.7471904899496176,5,4,0
3,4.8517023196796885,2.936601282829218,3.9824154573839166,4,4,0
2,5.93157714370405,1.94577975300227,4.071660076424771,5,4,0
3,4.0420470468749965,0.9728673163209471,2.9052667572182367,5,4,0
2,4.603049076385538,1.1367773053326191,2.9327257889917395,4,4,0
6,3.6353487259763,0.11649397765114096,1.6356840584853736,8,5,0
1,1.689514754108542,0.9807110466542149,1.3871520898289855,4,4,0
3,4.732325455570732,0.34705160677437147,3.099139456707044,6,6,0
1,3.746737499497493,3.39374800632998,3.5702427529137366,3,2,0
3,5.025899468500891,0.37722095009697776,2.0755226410659993,8,5,1
1,3.217095674735912,0.478578945683549,1.375200217984106,6,5,0
4,4.33024760834881,1.0356979036493992,2.3754310197646302,7,5,0
5,5.678171794079463,0.3405952688307893,2.6829073257891376,7,5,0
4,4.753088191535818,1.2030363443018144,3.178921228361853,6,6,1
3,5.763833043030346,3.126582855706554,4.59851320903266,7,6,0
4,5.895569651015518,1.1528823099989607,3.0348680714888534,4,2,0
3,5.507266852819826,0.4393882331210637,3.3480907550926586,6,5,0
3,3.822154215014126,1.2681419022845346,2.4275287451119136,7,5,1
3,5.768365626439696,0.14945349293175622,4.114262848698082,8,6,1
1,0.8546513836221457,0.7608862909933073,0.8077688373077265,3,2,0
3,5.876110281175564,0.806235579149235,2.8977996575808667,6,5,0
1,5.237965419167074,3.661779301750547,4.41044426057916,5,4,0
5,5.044584854361558,2.4423125946994295,3.7054811743037477,6,4,0
2,3.6515910326281955,0.9725056911532514,1.9658882034168397,5,3,0
4,5.15793594949909,1.834295460338216,3.562037632050473,7,6,1
7,5.801098533461379,0.6663134559052034,3.762016626116072,8,5,0
1,3.169513722666579,3.169513722666579,3.169513722666579,2,2,0
3,5.7214414874873905,0.5288085206615283,3.3746335433902988,8,6,0
3,3.346719204500936,0.741764724729792,2.2541008835556755,4,4,0
3,5.912366700469233,0.7833885515361325,3.3670628770184265,8,6,0
3,0.9053221099376512,0.3721114110243947,0.6387167604810229,3,2,0
1,4.035451911287908,0.41506199691147305,2.2252569540996907,3,3,0
2,5.959823958056602,0.4825555744721777,2.9441298945439116,5,4,0
1,5.2305219501633955,3.886320984866428,4.534295262581315,6,5,0
1,5.33529661690146,1.8370042616539661,4.20311580369177,7,5,0
3,4.705115874362171,2.6362601077918097,3.862115274070451,5,5,0
3,5.36048421099834,1.1260962837989006,2.931923921344191,8,6,0
5,5.401279208849263,0.20324571827225607,3.3497512275394503,7,4,0
1,4.723245006416904,0.5295445430906289,2.3961485744386932,8,5,0
5,5.550573354419235,0.8090970217167598,3.574525187055302,8,7,0
4,5.142357843918943,0.10577125801465387,3.291342293475789,8,7,1
1,5.820006108713271,0.38270529193823566,3.664795587144291,6,3,0
2,0.4303188898503698,0.4303188898503698,0.4303188898503698,2,2,0
3,4.406860648641961,0.19922563496782614,2.1789661193015,8,6,1
1,4.601501501290471,2.5287120071144495,3.5651067542024606,3,3,0
1,4.812135296636895,0.21482866314977714,2.5134819798933363,3,3,0
3,5.625789419498224,0.23413691106397996,2.795587114334379,7,5,0
4,5.769983863590229,0.5669898922674709,2.505199742670213,6,5,1
1,5.879310853413,1.3913393134399676,3.2771164277147746,7,5,0
3,5.3592632058297776,1.9118796695853186,3.331985983980596,5,5,0
1,5.198324672385844,0.35370741442712794,2.990718750906256,6,4,0
1,2.875348363456672,0.7388674443463631,1.516892652126055,4,3,0
1,5.3761707659195785,3.575059151380059,4.803426271643476,5,4,0
4,5.212842840517826,2.6837929172799035,4.269608790518721,6,6,0
3,5.762627567789213,0.23522022670264423,3.5180114225752788,8,6,0
4,5.635346859165579,0.9646106166735006,2.9598463936617274,7,6,1
3,5.953689728087223,1.0393811830022621,3.1571985548097956,8,6,0
2,5.934352902613324,5.934352902613324,5.934352902613324,2,2,0
1,5.8166075788042075,0.9185901219518181,4.094750631321017,6,4,0
1,5.713259920257944,1.4558144949946557,3.814530356876568,6,5,0
4,4.439005785416117,1.7730390082746614,3.193275619530033,7,4,0
4,5.38165672130448,1.1563495486092377,2.914646567272904,4,4,0
4,4.703462771029412,0.2546855644139324,2.6029993852259037,5,5,0
1,5.021119763433757,1.0081004004073553,3.1720871816477985,6,3,0
4,5.309820718887424,2.2752174109670884,3.997609298347725,8,7,0
1,5.611962076940766,1.2570327574617381,2.7759765205451923,7,5,0
4,5.649570825308189,1.4109631949001813,4.148192528220864,8,5,0
3,5.599750556435337,1.1496016084576226,3.3810850253993854,6,5,0
1,5.223172361389744,2.481543309850856,3.760182884304861,4,3,0
3,5.714607291745714,1.6508111822748774,3.5698031738590195,6,5,0
3,5.565279869073205,0.376650029979438,2.521208702600782,6,4,1
3,4.7813638249216535,0.6074600133860157,2.137179562812548,6,6,1
3,1.37791564018057,1.1237069946531184,1.2650586835875173,4,3,0
5,4.812942036352124,0.19473488899187127,2.696328500866922,6,5,0
3,5.985801609753674,2.3593011120910994,3.7209945541445144,8,6,0
3,5.3520929918245495,1.4865586301963247,3.410328055629849,7,6,1
3,5.737721760677438,3.5430460310577803,4.82619029001032,4,3,0
4,5.900608186205708,0.9154924668893215,3.5519599285028716,7,6,1
5,5.809042932760487,0.8604913688957398,3.989295836243841,7,4,0
1,4.829566799926486,0.3529621073608431,2.2336957820893386,5,3,0
4,3.8347303138042146,0.13286126711563684,1.3642006350098177,7,4,0
4,5.971092487340802,2.360098595741177,3.6164268853555432,6,4,0
3,5.910260840942083,0.8654457059587181,3.9068063199019663,7,6,1
2,4.851770091057172,4.851770091057172,4.851770091057172,2,2,0
3,5.0628855653581954,0.14179728104755673,1.757288841002803,8,5,1
3,4.624916598817694,1.3033465007954312,2.858430554253493,7,7,0
4,5.658612582779625,2.020062008801326,3.631802132005992,6,5,0
1,5.766068430345398,1.13573906178474,2.995195057509968,6,4,0
1,5.736517641654456,4.423550258725064,4.9832830716951815,5,4,0
4,5.788493870516679,2.0181048263206036,4.090816555075252,8,6,1
4,4.487594056180026,1.053213964168927,2.819355595416419,8,7,1
3,5.102868839931666,0.11585968063837893,2.8053857025326097,8,6,0
3,5.47291454252925,1.3639994471738652,3.7258750803599625,4,4,0
3,5.835302817683538,0.2656624175063703,2.7698982693170615,5,5,0
1,4.883913728180443,2.98477803154902,4.15285755394163,4,3,0
3,5.553385212713464,1.497095543599278,4.132446421859532,6,6,0
5,5.145595195785665,0.4918097700673043,2.9807076827670365,8,5,0
3,5.2203560347560085,0.4344629825001435,2.349108388371282,8,6,1
4,4.41735703196783,0.7795038093372124,2.7146758596887155,8,6,0
4,5.488383146868431,0.34692160273823885,2.2394047480605948,7,5,1
6,3.9959895890589237,0.31843584725493235,2.6312517107467297,7,5,0
3,3.3944809789206545,0.23398566737799517,1.3498171611892955,5,4,0
4,5.055949153431544,0.8599637232793709,2.682846317865326,8,7,1
2,4.322472661249401,2.1369087782233924,3.30523831747225,4,4,0
3,5.551718268312277,1.725225421976022,2.6139351159585913,8,6,0
3,2.94292949280212,0.4175108469464832,1.2794491383376507,5,4,0
1,5.185589309675953,0.23204431483755025,2.070895705333608,6,5,0
3,5.197925519464394,1.6402649404272085,3.9406731775442516,4,3,0
3,5.743875508224096,0.1994748229921567,3.6149968078763917,7,4,0
4,4.692443928781399,1.7817572862543432,2.899511019734822,6,6,1
3,5.477660524445996,0.2572079372105801,3.0895690627801224,8,5,1
3,5.847786889389471,0.27984411138111526,3.039993845109268,8,5,0
3,5.8228186877898525,0.41791016701968275,3.587836125095023,8,6,1
4,4.253981984851257,0.24626185896124447,1.8775431797810282,4,4,0
5,4.250105785086459,1.306915195367698,2.9876062219293007,6,4,0
4,5.6385685696669645,1.023848373839662,4.425279281961861,6,5,0
4,5.8809546170340905,0.28929931327497327,3.5826687604102037,7,6,1
3,4.032565517406284,0.21592235728527392,2.5375483442593594,8,5,1
2,4.275600556940549,1.1155113715645062,2.6715410180716557,6,5,0
4,4.721622591287223,0.48420003259268596,2.6255394046917853,8,7,1
2,3.6576231858402335,3.6576231858402335,3.6576231858402335,2,1,0
1,5.002407103238649,1.3445189740368049,3.2250988975655837,7,4,0
3,5.73895094093607,0.4952740177346212,3.4550120706746137,8,6,1
2,5.434051120201103,2.8183765861161123,4.126213853158608,3,3,0
3,5.062061894940697,3.9896567118304485,4.350059574896496,4,4,0
4,5.858466681259089,3.271260712828727,4.925639767561248,8,7,1
3,4.89003467896274,0.16805074349558757,1.8109706929022948,7,7,1
3,3.614514294110642,0.6022554000271737,1.8000290050764762,5,5,0
3,5.432488572430994,0.9875783930258337,3.242669262762501,7,6,0
4,4.763778039230243,1.6260435084838931,3.375241168299032,7,6,0
2,3.889728186755314,3.889728186755314,3.889728186755314,2,2,0
3,4.848388186737327,2.188851239765826,3.9015833659586057,7,7,1
4,5.889235094988076,0.1685299612760584,2.2178988201490726,7,7,1
6,5.809201424463354,1.4449171552291022,3.721899816536208,8,6,0
1,5.911573374460163,5.911573374460163,5.911573374460163,2,2,0
4,5.9923936903119674,0.5357329790686486,2.976888722012658,8,6,0
1,5.887974469116998,0.3583660819997546,2.324748459780794,7,4,0
5,1.9755136835328189,0.2667042750672843,1.012001770126332,8,5,0
3,5.211162642867545,0.5697547883750549,2.525719315191611,6,4,1
3,5.522788668630018,3.7730303450657203,4.783417779315229,4,4,0
5,5.854009302947227,1.5689571099236335,3.5256552845801785,7,4,0
3,5.875487509742218,0.39087312633403604,2.734362494225669,7,5,1
3,5.857598953583866,0.6900490450601272,3.0318452358748487,8,7,1
1,4.861262004090337,1.8624089131435888,3.5429018978966926,5,3,0
4,5.595218127469557,1.0547927400819577,3.135109792127927,7,5,1
4,5.792071250098369,0.2721868043403317,3.741360035733411,7,6,1
4,5.267725310842963,1.1875196125023493,4.079223045715214,5,5,0
3,5.598300947875369,0.1540209792500435,2.5511675398770555,7,6,1
3,4.60647255975329,0.711572170007854,2.508178871797981,7,6,1
5,5.96090368668597,0.13610379164597633,3.2354037786506544,7,4,0
3,5.592813667143082,1.711862994969492,4.188578721847792,8,5,0
3,5.211750426442161,2.16709102202093,3.675574568395989,7,7,1
4,5.881694731154586,1.4721082938494525,3.4321571800921853,8,5,0
4,5.232234940388612,1.782720996797245,3.884942977813165,6,5,0
1,1.0095665940229823,1.0095665940229823,1.0095665940229823,2,2,0
3,4.663966535397242,1.5330876046459265,3.2014146318195826,7,5,1
3,5.966546749902325,1.2467353157392203,3.634024901330447,7,5,1
3,5.298469786367892,0.1697102838084626,4.0250347828653625,8,6,1
3,5.737517883038821,1.1162748518976524,3.528445158975899,7,6,1
3,3.2569732739489394,1.340569488963116,2.277056722796608,4,4,0
1,4.257003141397546,4.257003141397546,4.257003141397546,2,2,0
2,5.257387439007411,0.9677930166283408,3.216521661791758,6,5,0
1,5.184902553264099,1.4720520504931525,3.7178656839207753,7,5,0
3,3.9118209622147138,0.7651047364879399,2.252695343665104,5,4,0
1,5.902092065790106,5.902092065790106,5.902092065790106,2,2,0
3,1.1921742145502172,0.36421439435828107,0.8885989272896027,6,5,0
0,4.180823310315066,4.180823310315066,4.180823310315066,2,2,0
3,5.469240432797542,3.0967467893922542,4.113203682528973,5,4,0
3,4.925196200186632,0.464099766402603,1.9237476914511773,6,5,0
4,5.427342367658663,0.3718554949155358,3.1058918913150513,6,5,1
4,5.959393489817658,0.6105963094745329,3.2721445516582617,7,4,0
3,3.4140172495337717,1.2484192925422593,2.3612566484555644,7,5,1
4,4.730978676609822,0.7980483449073336,3.205476097899303,8,6,1
3,5.078968433718776,2.2418259492207495,3.649285494341428,6,5,0
1,5.665281298109556,0.8829361948856439,4.113694927523755,5,4,0
3,5.003118381267953,0.18668598447800713,2.1305863283021558,4,3,0
3,5.831941002967117,0.6322527778050956,2.4841522504397466,8,7,1
4,4.305343598083419,0.642222150344065,2.103812221800561,8,7,1
4,5.974649479904297,0.4150279602845033,4.066117377060022,6,6,1
1,5.0172899605821755,0.3676914400001363,2.684058532137372,4,4,0
1,5.559510539877026,0.4738790529183873,3.2818625764864477,6,5,0
3,5.100948076700036,1.0614345023430884,2.603851548690571,7,6,1
4,5.9627462199042975,0.5276791438308936,4.282782802765981,7,6,0
3,2.8365489581738457,0.10605160744092326,1.4343651973405371,6,4,0
3,4.919948732010635,0.2936854588092501,2.3702255369367977,8,5,0
3,4.883296187300774,0.9310105517875228,2.6176670746159694,6,5,0
4,5.15903326967014,1.3586974181585503,2.801754037399,6,4,0
3,5.365170982114543,1.3586809383916791,3.6045761092162394,8,6,1
4,4.497458306943438,1.3922734405054593,3.307475735436735,6,6,1
4,5.809270729449189,1.9757249982743812,3.7044180963343347,4,3,0
3,2.72854486194399,0.39571362079302863,1.9605966647173978,6,5,0
3,5.769433503916031,0.15742568675423457,2.9601635830206057,6,5,1
3,4.410657234956193,3.0109685943333058,3.883555049695682,4,4,0
3,5.981010272284528,2.8299283310440493,3.968416626852098,4,4,0
1,4.852103712708491,2.3954840147383667,3.557180532519891,5,5,0
3,5.599788439135928,0.1038351920881565,2.7641519910881436,7,6,0
2,5.521939860281095,1.0316611943661897,3.502852022056169,5,3,0
3,5.589958276452477,2.147444682590762,4.6368673213928115,6,6,1
3,5.7395836861807545,1.7668653418017382,3.899670569052613,8,6,1
3,5.8971463130172745,0.3840525325936389,3.4207771795118065,6,4,0
3,5.632357314120628,0.11772475270078651,3.3035388305204676,8,6,1
3,5.663137086426036,0.5347576880882559,3.473791044189724,7,5,1
4,5.3496043215905,0.8393076898773979,3.3603575025872283,5,4,0
2,4.223446737846455,1.909864893020791,3.066655815433623,3,3,0
1,5.0944167906592455,2.071628239272097,3.9142484835452525,4,3,0
5,5.403179287223977,0.7240304001445557,2.2282969113557103,7,6,0
3,5.364847409638417,0.18987672589458318,3.5332147168251815,6,4,1
1,5.750357858494889,0.9028783823249574,3.576523656355571,8,5,0
4,4.6492896094816665,1.108852353700791,2.915398358798203,6,6,0
2,5.3199913210858965,4.804303088411548,5.062147204748722,3,3,0
4,5.453252332098888,0.7757531861656991,3.681748675813944,7,6,1
3,4.659535073944784,2.659035614340413,3.8538934667874054,6,5,1
3,5.839591154274542,1.0881284225990508,3.479223128676737,6,5,0
1,5.460827737548339,1.0119819149395064,3.273368738219372,5,4,0
3,5.973030693323094,0.10719300745761805,2.3970288233359676,8,5,1
4,5.9256776120118095,0.4490415587021107,2.185631877077726,5,5,0
4,4.440743814416873,3.505918529290083,4.163671468567493,7,6,0
1,1.3922033647374383,0.8740832185033598,1.133143291620399,3,3,0
1,5.907730993381015,0.11702644694502172,3.142966768153506,7,5,0
1,1.461773818849966,1.461773818849966,1.461773818849966,2,2,0
4,5.9449432412495335,1.42304522379423,3.9639807592926055,7,7,1
3,5.739141231270335,0.34117213694411136,3.646836848259071,7,6,1
3,4.82860479447948,0.7992411105097633,2.474522582858318,5,4,0
3,5.728875585969859,0.3394183066537362,2.8163665275459726,8,6,0
6,5.7953426893484785,0.3134486824404751,2.6001135224944427,8,5,0
4,5.304178778236639,0.8639070502996831,2.2099551099723658,7,6,0
1,5.815079086769093,5.815079086769093,5.815079086769093,2,2,0
1,3.1366538309744527,0.6983299844499601,2.3210295634389078,4,4,0
2,5.453895240589214,3.4682724053257696,4.314864619746051,6,5,0
3,4.909895491636793,1.293610598901262,2.5010959180396304,6,5,1
5,5.5052118612080125,2.281790110431954,3.5868551053134925,8,7,0
4,5.7774232734789726,2.418862043181728,4.093040809150629,6,6,1
3,4.216674016853619,0.23054344772823043,1.844189376991161,5,4,0
3,5.645713173524832,1.1721707520318467,3.351529834105613,8,7,0
3,5.986407864387462,1.5620930058998415,4.021302113207787,8,7,1
2,5.328172274848692,4.682834147428988,5.00550321113884,3,3,0
3,5.770198271080972,0.2066246351370753,3.0521539094651478,7,6,1
4,5.346162858191706,1.675649797770642,3.407134499997928,6,6,1
3,5.439130028514463,0.9707686365628978,3.2843846961394028,7,5,0
4,5.55750221388663,0.12009124724345766,2.3532125130070014,7,7,0
3,5.961382134783436,1.0096307110546159,2.9877434545406807,8,6,1
3,5.801525230189297,1.3579310489171228,3.595706880026206,8,6,0
0,4.648061164517858,3.875626123622265,4.261843644070062,3,1,0
4,5.453648204273239,2.3956307722784005,3.261786807136502,7,7,1
3,2.4389117761603174,0.1835408553422537,0.9464152836991091,5,5,0
4,5.545953014299003,1.2817942828941336,3.0693421038916675,8,7,1
2,5.896582535664148,0.9356429414337563,4.242308007418666,4,2,0
1,4.550849778829711,1.8230178437915607,3.1869338113106362,3,3,0
3,5.754290439837126,1.1539654413766383,3.3333176722795606,6,5,1
5,5.200510171149332,1.5433883562188422,3.9936967363755067,6,4,0
4,4.047114079147624,0.1372461711231192,1.958732189229609,7,7,1
3,4.000480860011714,1.1296372075947112,2.495932734764565,6,6,0
3,4.815764771612371,0.3656942787247861,3.298453164741924,7,6,1
1,5.6067367893166775,0.1997512315250563,2.6236441154420995,7,4,0
4,3.9469709472892394,0.18796270280787158,2.200597360420835,7,6,0
0,0.9830597237805861,0.9830597237805861,0.9830597237805861,2,2,0
3,3.4417286934990976,1.0733447523082673,2.4272949215910304,7,5,0
1,4.611379801981735,2.3974803260133077,3.1271063017756395,5,4,0
4,5.650157249887992,1.9217275850310198,4.575092741286336,8,7,1
5,3.857911741552799,0.36951605927484665,1.2596426055771153,7,7,0
4,4.025749556711616,0.1070246065233252,2.4505496122232127,8,7,1
4,5.161615603794847,0.29485486549151063,2.7674401711205525,8,7,0
5,3.574293536400625,1.2751610757563023,2.2336814475607145,5,3,0
2,3.935435766821735,0.7484687537559733,2.3601819390726266,5,4,0
3,4.342193480930823,1.0529207931548028,2.75286087496441,7,6,1
4,5.5477399939577525,1.644178819361985,3.3038678448297825,6,6,1
4,5.575217891935524,1.5305025489577802,3.653510981103215,7,4,0
3,5.6175576194323975,0.3816909797533877,2.594697568947622,8,7,1
3,5.3758757143130005,0.1470589890067837,2.2175225169192596,8,6,1
4,4.822082186900602,1.7936858975794447,3.1050474293176156,6,6,0
4,5.393709250912447,0.2615763204877621,2.5505992316676926,8,8,1
6,5.645530792612137,0.11366929245535774,2.7557475694793925,8,7,0
3,5.613838047519583,0.5276259907681603,2.6811065832652785,8,6,1
3,5.603450061808647,1.2239128395169978,3.830909868122565,6,6,1
3,3.970537349849272,0.21042775420413265,2.404457234119072,7,6,0
4,5.393399713420294,1.755420692640779,3.8888217590318455,6,4,0
1,5.024819578699877,0.44482756790129774,2.9253339475268834,5,5,0
6,5.964696072076084,0.887511743380519,3.7416232989042824,8,7,0
1,5.279106834223634,1.3948115651598911,2.5179156307323542,6,4,0
5,5.402005525048952,0.43432664814597766,2.8641949017020294,8,6,0
3,5.515608831565767,0.27135597451798943,2.675352798288228,8,7,1
2,5.284176854499077,0.4075032479939773,3.175506652309631,8,6,0
3,5.620719621236373,1.178972738693579,3.2967427183615787,7,6,0
5,4.0980657254759185,1.0091083649758752,2.75518456507522,5,4,0
3,5.688210459498256,1.6028625167732145,3.4494909089871624,8,6,0
3,3.2324035287018766,0.37816303151422903,1.2711581609803644,5,4,0
1,5.601941169281737,2.1798784897555197,3.9574354755554304,6,5,0
3,3.014551314726022,0.9384193535250764,1.9236392820896273,8,6,1
3,5.11498453358466,1.2349100981783314,3.5243642958833763,7,6,0
3,3.522652592826239,0.22277640138710264,1.9459729175959126,7,6,0
1,5.278124081541766,1.0437541171238494,2.975127608739311,8,5,0
4,5.3263513010462225,0.5939182381062452,3.040723326674978,8,7,0
3,4.892947721552841,1.1169267794291822,3.0182224978957115,8,7,1
4,5.124839172667634,0.357295402202062,3.307664265590667,8,7,0
3,5.949460268531993,3.2611342299511343,4.204884739596518,6,5,0
4,5.039312868097714,0.35122340387264994,3.272774190503358,8,7,1
5,5.762600078340836,3.1726077558921584,4.369074748522712,5,4,0
4,4.317668192743925,1.1637263384430039,2.7577448568569003,5,5,0
4,4.1720443530186015,0.2009357236569061,1.4508817619967922,5,5,0
4,5.862908951316036,2.496882498785498,4.158238864703944,7,6,0
1,5.263581967717013,0.43637704695840884,2.76374140049219,4,3,0
3,4.287727804565987,1.1588165409408622,2.5075083450907534,8,6,1
4,5.608018070757293,2.6499537182426685,4.135227207183598,8,7,1
1,2.953547891261453,1.3654919378898176,2.159519914575635,3,3,0
4,4.68413174704533,0.10484083251334898,2.085303239003578,7,5,0
3,4.449321420792573,0.473474059382784,3.3024191194210495,6,6,0
3,5.612561011132113,3.1836153752555085,4.5383367881222325,6,5,1
3,5.822628218689433,0.7529470829578141,3.361368881491686,7,5,0
1,4.993654625533407,0.9163583085661333,3.2770734702111883,7,5,0
3,5.719302162221037,1.4187426377373145,3.17518736458282,5,4,0
3,5.330907140712229,3.518056297181202,4.178386364434478,4,4,0
1,3.487156414617164,0.12269870463125497,1.5689414543867253,5,3,0
6,5.726289105441031,1.2418933729536343,3.193382619081311,8,5,0
1,4.425149209283272,1.3169215079556493,3.0023453711292625,4,3,0
4,5.792630223246797,0.1582703126577872,2.764877581164092,8,6,1
3,5.055216969637191,0.4611186422903929,2.7443521661695125,5,4,0
3,5.275832965849201,0.10321413265216,2.8218095653537003,6,5,0
3,5.017104588763427,2.894988228718026,3.840872911451136,4,3,0
3,5.560180609410814,0.10372803550838634,1.8723325014859238,7,5,0
2,5.342766760510867,2.1997566894128244,4.078664567456833,4,3,0
4,5.492485590681277,1.0557733382674142,4.191668725328731,8,6,1
3,5.816680760586139,0.8760075632376415,3.5255484575091787,5,5,0
3,5.581841186919277,1.8752125259190144,3.6180055628945653,6,6,0
3,5.469951034566303,1.9610156357391888,3.2232774584771833,7,6,1
3,5.598033810762266,1.6258567992116004,3.584455198134592,8,6,0
4,4.999576528242457,0.13602918226781152,2.241079441459377,8,7,1
3,1.3871520251006004,1.0807224388342276,1.233937231967414,3,2,0
1,4.415887769711364,1.6971296732338002,3.250740859505691,8,4,0
3,3.0639067898197565,0.6982785850455856,1.882788148651143,5,5,0
3,4.611646029055988,0.9327618334861273,2.7366185671164556,8,5,1
3,4.854088158025559,1.8716535094658602,3.099473116848404,5,4,0
1,3.112216141465768,1.46507125259302,2.288643697029394,3,3,0
2,0.8363894136706123,0.8363894136706123,0.8363894136706123,2,1,0
1,3.901427513918856,1.5139109683814638,2.70766924115016,3,2,0
3,4.9805385505678235,0.15689179810078402,2.6003748524223087,7,6,1
3,5.007220176601958,1.3549706694992991,3.016936335710089,6,5,1
2,3.430697850097077,0.6990102776893667,2.064854063893222,3,3,0
2,4.144798543470802,4.144798543470802,4.144798543470802,2,2,0
3,4.4378019342364805,3.0297277407122536,3.733764837474367,3,2,0
2,5.922927882010569,1.424454973924241,4.461863941870136,5,3,0
3,5.832845840942916,0.7617766468563888,3.547105903766735,8,6,1
4,5.444932971003055,0.20007520343826027,3.3800245662881254,6,5,0
5,4.443123121809287,2.4001884112799057,3.3763181102805317,6,4,0
3,5.678142365500666,2.0387011501725443,3.948626430370909,8,7,1
3,5.453093088964273,0.18489338729350632,2.6315708000821476,8,6,1
3,4.789349703216497,1.316053022520087,3.044602405182056,4,3,0
4,5.108635555689176,0.5833045833626482,2.7531394849086195,8,5,0
2,5.677034015260413,0.5707395816080507,3.1238867984342322,3,3,0
0,5.2121513806269935,3.974477906598354,4.754839508628955,4,2,0
2,5.555208843912593,0.972061073076849,3.509573812332241,6,5,0
3,4.49203791184033,0.21785362662494112,2.2748803344219914,8,6,0
2,0.8413363332428375,0.8413363332428375,0.8413363332428375,2,2,0
4,4.1714982340753135,1.535760938887976,2.769258576297214,6,5,0
4,4.7434049988723155,0.5111049059337636,2.5823561987771972,6,6,0
3,4.255455594822577,1.3330161801282774,3.0194753777365886,7,7,1
3,4.027388875583041,0.6070944908179561,2.2798460534567235,6,6,0
3,4.105171743179272,0.35126529033590337,1.7124509463657918,7,5,1
3,5.9809339457577835,0.2662209111901808,2.722329924378967,5,5,0
3,4.258292745273189,0.5052592226885352,2.2852686186075304,7,6,1
